Gene stable ID	NCBI gene (formerly Entrezgene) ID
ENSG00000242185	441521
ENSG00000242185	441520
ENSG00000242185	441519
ENSG00000168505	2637
ENSG00000006059	3883
ENSG00000103653	1445
ENSG00000131738	3884
ENSG00000110429	26273
ENSG00000237634	NA
ENSG00000111834	345895
ENSG00000197969	23230
ENSG00000135298	577
ENSG00000232417	101060211
ENSG00000232417	728911
ENSG00000232417	541466
ENSG00000232417	441519
ENSG00000261833	NA
ENSG00000215029	100996648
ENSG00000166164	29117
ENSG00000175920	285489
ENSG00000158417	9669
ENSG00000185736	105
ENSG00000223687	282890
ENSG00000146066	192286
ENSG00000103111	22879
ENSG00000134278	56907
ENSG00000253320	100996457
ENSG00000182177	401036
ENSG00000115661	8576
ENSG00000008988	26795
ENSG00000008988	6224
ENSG00000129951	79948
ENSG00000229058	177
ENSG00000229058	177
ENSG00000229058	177
ENSG00000262795	3460
ENSG00000131737	100653049
ENSG00000131737	3885
ENSG00000163956	4043
ENSG00000204393	NA
ENSG00000051825	10198
ENSG00000042088	55775
ENSG00000094796	3881
ENSG00000175416	1212
ENSG00000120051	159686
ENSG00000205078	100130958
ENSG00000006740	9912
ENSG00000164171	3673
ENSG00000162510	4146
ENSG00000172232	566
ENSG00000149600	149951
ENSG00000120727	51247
ENSG00000158164	286527
ENSG00000158164	11013
ENSG00000263160	757
ENSG00000100412	50
ENSG00000108417	8688
ENSG00000183049	57118
ENSG00000164690	6469
ENSG00000163312	113510
ENSG00000143669	1130
ENSG00000232258	283953
ENSG00000169291	126669
ENSG00000196646	7695
ENSG00000258890	90799
ENSG00000171360	8687
ENSG00000204876	NA
ENSG00000168830	3354
ENSG00000162511	7805
ENSG00000244291	NA
ENSG00000196415	5657
ENSG00000148408	774
ENSG00000135346	1081
ENSG00000140873	170692
ENSG00000262911	54943
ENSG00000125962	64860
ENSG00000162512	9672
ENSG00000170482	9963
ENSG00000197857	101060181
ENSG00000197857	51710
ENSG00000132321	79781
ENSG00000127824	7277
ENSG00000104765	665
ENSG00000187172	NA
ENSG00000170516	170712
ENSG00000231852	1589
ENSG00000228836	101060210
ENSG00000228836	728911
ENSG00000228836	541465
ENSG00000228836	441520
ENSG00000067365	79091
ENSG00000092036	100616424
ENSG00000092036	54930
ENSG00000105982	140545
ENSG00000172680	4342
ENSG00000262473	2618
ENSG00000231962	NA
ENSG00000188868	147837
ENSG00000271308	NA
ENSG00000072422	9886
ENSG00000234643	NA
ENSG00000111144	101928830
ENSG00000111144	4048
ENSG00000229306	101929982
ENSG00000229306	101928480
ENSG00000181690	5324
ENSG00000163239	126668
ENSG00000224309	NA
ENSG00000198342	79973
ENSG00000207097	NA
ENSG00000168122	NA
ENSG00000100413	171568
ENSG00000169379	200894
ENSG00000237202	NA
ENSG00000153487	3621
ENSG00000185390	NA
ENSG00000155097	528
ENSG00000109158	2557
ENSG00000188994	23036
ENSG00000155659	11326
ENSG00000153975	221302
ENSG00000175302	NA
ENSG00000140807	85407
ENSG00000070495	23210
ENSG00000075142	6717
ENSG00000266211	100423018
ENSG00000123358	3164
ENSG00000226930	NA
ENSG00000126254	79171
ENSG00000219280	NA
ENSG00000197561	1991
ENSG00000068489	55771
ENSG00000255874	NA
ENSG00000168216	55788
ENSG00000228184	NA
ENSG00000179381	NA
ENSG00000228159	NA
ENSG00000236875	NA
ENSG00000236939	NA
ENSG00000218549	NA
ENSG00000207476	NA
ENSG00000266299	100422890
ENSG00000227874	NA
ENSG00000116962	4811
ENSG00000214319	NA
ENSG00000268744	101928664
ENSG00000229231	NA
ENSG00000234101	26692
ENSG00000224922	NA
ENSG00000197766	1675
ENSG00000181404	NA
ENSG00000164929	79870
ENSG00000173231	NA
ENSG00000232797	NA
ENSG00000088448	55608
ENSG00000105053	51231
ENSG00000257327	NA
ENSG00000224860	NA
ENSG00000215562	NA
ENSG00000136720	9394
ENSG00000113194	23197
ENSG00000135446	1019
ENSG00000234538	NA
ENSG00000196466	90576
ENSG00000228314	100874164
ENSG00000228314	54094
ENSG00000233180	442184
ENSG00000088305	1789
ENSG00000156049	9630
ENSG00000235291	5514
ENSG00000215527	NA
ENSG00000142875	5567
ENSG00000268870	NA
ENSG00000170791	79145
ENSG00000166348	159195
ENSG00000187546	392636
ENSG00000240694	10687
ENSG00000108759	3882
ENSG00000180855	10224
ENSG00000242284	541465
ENSG00000242284	441521
ENSG00000266367	NA
ENSG00000227518	100422919
ENSG00000227518	100422834
ENSG00000227518	100422831
ENSG00000227518	100302278
ENSG00000095587	7093
ENSG00000262148	NA
ENSG00000166126	81693
ENSG00000167842	79003
ENSG00000263314	NA
ENSG00000218839	NA
ENSG00000140876	283927
ENSG00000169710	2194
ENSG00000268781	NA
ENSG00000156052	2776
ENSG00000144140	NA
ENSG00000216560	NA
ENSG00000167208	124460
ENSG00000225655	NA
ENSG00000266027	401251
ENSG00000196911	3841
ENSG00000128789	56984
ENSG00000184160	152
ENSG00000077585	7107
ENSG00000151093	54995
ENSG00000227917	101929179
ENSG00000231808	NA
ENSG00000235880	NA
ENSG00000132300	55037
ENSG00000166598	100500842
ENSG00000166598	7184
ENSG00000163319	51023
ENSG00000269755	NA
ENSG00000227155	NA
ENSG00000128609	4698
ENSG00000100678	6547
ENSG00000172346	27254
ENSG00000105672	2116
ENSG00000222014	150786
ENSG00000222014	84084
ENSG00000242852	163051
ENSG00000160714	55585
ENSG00000235330	NA
ENSG00000170476	51237
ENSG00000234549	79969
ENSG00000135924	3300
ENSG00000106511	4223
ENSG00000228115	NA
ENSG00000264949	NA
ENSG00000226403	NA
ENSG00000202172	NA
ENSG00000196826	163051
ENSG00000229875	NA
ENSG00000092964	1808
ENSG00000227914	NA
ENSG00000163762	116441
ENSG00000252991	NA
ENSG00000228783	NA
ENSG00000230965	NA
ENSG00000198932	9737
ENSG00000224836	NA
ENSG00000100417	5372
ENSG00000236594	NA
ENSG00000171724	57687
ENSG00000214960	729920
ENSG00000233575	NA
ENSG00000202383	NA
ENSG00000175221	10025
ENSG00000224092	NA
ENSG00000215559	391267
ENSG00000236199	NA
ENSG00000222973	NA
ENSG00000264615	NA
ENSG00000169087	79663
ENSG00000227074	401251
ENSG00000196604	728378
ENSG00000236404	101930053
ENSG00000236404	101930048
ENSG00000236404	401491
ENSG00000257084	NA
ENSG00000146083	22838
ENSG00000086619	56605
ENSG00000148019	84131
ENSG00000167207	64127
ENSG00000230891	NA
ENSG00000164930	8323
ENSG00000231052	NA
ENSG00000163288	2560
ENSG00000169908	4071
ENSG00000236496	NA
ENSG00000229184	NA
ENSG00000203616	NA
ENSG00000126267	1340
ENSG00000223287	NA
ENSG00000266838	NA
ENSG00000183249	NA
ENSG00000227835	NA
ENSG00000233442	NA
ENSG00000164151	23379
ENSG00000179796	116135
ENSG00000203943	148418
ENSG00000221450	NA
ENSG00000067057	5214
ENSG00000236511	101929247
ENSG00000163982	133060
ENSG00000215297	NA
ENSG00000013588	9052
ENSG00000139266	92979
ENSG00000134644	9698
ENSG00000229861	28973
ENSG00000171680	57449
ENSG00000232104	101929302
ENSG00000135363	4005
ENSG00000144476	57007
ENSG00000166509	10143
ENSG00000164411	375519
ENSG00000237359	NA
ENSG00000235326	NA
ENSG00000171243	25928
ENSG00000226669	NA
ENSG00000236724	NA
ENSG00000132406	85013
ENSG00000237009	84850
ENSG00000169903	7104
ENSG00000230001	NA
ENSG00000228322	101929330
ENSG00000111291	55507
ENSG00000158301	100528062
ENSG00000158301	114928
ENSG00000184566	NA
ENSG00000221730	NA
ENSG00000207713	406985
ENSG00000111850	57150
ENSG00000200941	NA
ENSG00000207708	406933
ENSG00000225893	NA
ENSG00000271969	NA
ENSG00000105668	11045
ENSG00000238795	677777
ENSG00000273061	101929351
ENSG00000272201	NA
ENSG00000163322	84142
ENSG00000198752	9578
ENSG00000270639	NA
ENSG00000140506	79748
ENSG00000220105	NA
ENSG00000232178	442186
ENSG00000266316	NA
ENSG00000013583	50865
ENSG00000156395	22986
ENSG00000091592	22861
ENSG00000233186	NA
ENSG00000181038	124512
ENSG00000199065	406894
ENSG00000101624	79959
ENSG00000228165	NA
ENSG00000137976	58511
ENSG00000100418	27351
ENSG00000169019	54951
ENSG00000220937	NA
ENSG00000231676	26707
ENSG00000186197	128178
ENSG00000145220	55646
ENSG00000196932	219623
ENSG00000135069	29968
ENSG00000249709	163050
ENSG00000238362	NA
ENSG00000234534	NA
ENSG00000225291	442191
ENSG00000182347	NA
ENSG00000227730	NA
ENSG00000198612	10920
ENSG00000228166	NA
ENSG00000224083	NA
ENSG00000265303	NA
ENSG00000269693	163050
ENSG00000235917	NA
ENSG00000228097	NA
ENSG00000084444	57613
ENSG00000197713	6120
ENSG00000237711	NA
ENSG00000019582	972
ENSG00000233046	81696
ENSG00000236254	NA
ENSG00000188033	57474
ENSG00000226907	541465
ENSG00000226907	441520
ENSG00000230225	NA
ENSG00000117133	80135
ENSG00000236567	NA
ENSG00000254017	NA
ENSG00000237553	NA
ENSG00000198908	80823
ENSG00000214195	NA
ENSG00000204576	80742
ENSG00000272866	NA
ENSG00000231967	NA
ENSG00000167447	55181
ENSG00000135387	4076
ENSG00000214190	NA
ENSG00000186153	51741
ENSG00000231509	NA
ENSG00000225408	NA
ENSG00000213578	594855
ENSG00000223621	NA
ENSG00000115267	64135
ENSG00000238654	NA
ENSG00000263575	100616288
ENSG00000135945	51455
ENSG00000228739	NA
ENSG00000237274	NA
ENSG00000237100	221545
ENSG00000173875	163049
ENSG00000224905	NA
ENSG00000183346	219621
ENSG00000228132	NA
ENSG00000233846	NA
ENSG00000233367	NA
ENSG00000105983	64327
ENSG00000249493	NA
ENSG00000163491	152110
ENSG00000264530	NA
ENSG00000252110	NA
ENSG00000201812	NA
ENSG00000237158	NA
ENSG00000240755	NA
ENSG00000206147	NA
ENSG00000174021	2787
ENSG00000236924	101930478
ENSG00000164932	115908
ENSG00000226524	NA
ENSG00000127954	79689
ENSG00000266863	NA
ENSG00000229057	NA
ENSG00000183044	18
ENSG00000102606	8874
ENSG00000231381	NA
ENSG00000150347	84159
ENSG00000203872	206412
ENSG00000232946	NA
ENSG00000146809	142685
ENSG00000145246	57205
ENSG00000229611	NA
ENSG00000243064	150000
ENSG00000225489	NA
ENSG00000160716	1141
ENSG00000152076	91409
ENSG00000152076	90557
ENSG00000231108	NA
ENSG00000203871	NA
ENSG00000256968	NA
ENSG00000182348	219578
ENSG00000230581	NA
ENSG00000197079	3886
ENSG00000224972	NA
ENSG00000230207	NA
ENSG00000164933	81034
ENSG00000178654	NA
ENSG00000164645	219557
ENSG00000273056	NA
ENSG00000226376	NA
ENSG00000231902	NA
ENSG00000011590	27033
ENSG00000196419	2547
ENSG00000235389	NA
ENSG00000212695	NA
ENSG00000188486	3014
ENSG00000272514	154313
ENSG00000087077	102466755
ENSG00000087077	7205
ENSG00000164647	26872
ENSG00000162408	79707
ENSG00000239102	NA
ENSG00000089472	9843
ENSG00000126337	8689
ENSG00000117151	1486
ENSG00000225706	NA
ENSG00000123395	60673
ENSG00000251699	NA
ENSG00000234021	NA
ENSG00000232005	5089
ENSG00000232005	5089
ENSG00000232005	5089
ENSG00000230048	80737
ENSG00000212829	NA
ENSG00000221708	NA
ENSG00000108018	114815
ENSG00000265735	NA
ENSG00000230920	NA
ENSG00000153982	284161
ENSG00000234360	NA
ENSG00000074276	54825
ENSG00000226717	101929428
ENSG00000133983	51241
ENSG00000138678	84803
ENSG00000232035	NA
ENSG00000227138	NA
ENSG00000230589	NA
ENSG00000270372	NA
ENSG00000140474	25989
ENSG00000234146	NA
ENSG00000230365	NA
ENSG00000239701	NA
ENSG00000224935	NA
ENSG00000257078	NA
ENSG00000231491	NA
ENSG00000222581	NA
ENSG00000138463	84925
ENSG00000172269	1798
ENSG00000235448	NA
ENSG00000116977	3964
ENSG00000243115	NA
ENSG00000222658	NA
ENSG00000205885	283314
ENSG00000214121	NA
ENSG00000272333	9757
ENSG00000234586	NA
ENSG00000135372	55226
ENSG00000171401	3860
ENSG00000234740	NA
ENSG00000223672	NA
ENSG00000170786	195814
ENSG00000205858	100506049
ENSG00000270547	401492
ENSG00000200345	NA
ENSG00000256967	NA
ENSG00000226197	NA
ENSG00000205636	100113404
ENSG00000228672	389333
ENSG00000255572	NA
ENSG00000139168	85437
ENSG00000229268	NA
ENSG00000235533	NA
ENSG00000256480	NA
ENSG00000223568	NA
ENSG00000255836	54737
ENSG00000077147	56889
ENSG00000111012	1594
ENSG00000235868	NA
ENSG00000213954	NA
ENSG00000234982	NA
ENSG00000225472	NA
ENSG00000180869	NA
ENSG00000133398	84246
ENSG00000237137	NA
ENSG00000178750	415117
ENSG00000181433	55511
ENSG00000273399	NA
ENSG00000198858	91300
ENSG00000102128	282808
ENSG00000272871	NA
ENSG00000170807	442721
ENSG00000182010	219790
ENSG00000229029	NA
ENSG00000199814	NA
ENSG00000106524	57037
ENSG00000214110	NA
ENSG00000256331	NA
ENSG00000255977	NA
ENSG00000178700	200895
ENSG00000111305	83445
ENSG00000201549	NA
ENSG00000170469	202051
ENSG00000175354	5771
ENSG00000199912	NA
ENSG00000232000	NA
ENSG00000222978	NA
ENSG00000126246	79713
ENSG00000201663	NA
ENSG00000241828	NA
ENSG00000106299	8976
ENSG00000181195	5179
ENSG00000215237	NA
ENSG00000183807	221303
ENSG00000083799	1540
ENSG00000259132	NA
ENSG00000234297	NA
ENSG00000251960	NA
ENSG00000263817	NA
ENSG00000215236	NA
ENSG00000143891	130589
ENSG00000251834	NA
ENSG00000226171	8449
ENSG00000240613	NA
ENSG00000213362	NA
ENSG00000133169	55859
ENSG00000164934	25879
ENSG00000115271	25801
ENSG00000214530	10809
ENSG00000207433	NA
ENSG00000267120	NA
ENSG00000106829	7091
ENSG00000231376	NA
ENSG00000018408	25937
ENSG00000207360	100873746
ENSG00000172375	9854
ENSG00000231756	NA
ENSG00000130921	91574
ENSG00000230694	NA
ENSG00000268977	NA
ENSG00000168826	166793
ENSG00000108854	64750
ENSG00000234779	NA
ENSG00000233551	NA
ENSG00000153495	121793
ENSG00000237153	NA
ENSG00000173612	222545
ENSG00000241152	NA
ENSG00000167767	144501
ENSG00000226470	NA
ENSG00000054356	5798
ENSG00000178573	4094
ENSG00000237083	NA
ENSG00000224488	NA
ENSG00000228810	NA
ENSG00000184857	25880
ENSG00000204398	NA
ENSG00000227167	NA
ENSG00000264638	100422869
ENSG00000252960	NA
ENSG00000236857	NA
ENSG00000182968	6656
ENSG00000223211	NA
ENSG00000139174	144165
ENSG00000236680	NA
ENSG00000160710	103
ENSG00000251733	677776
ENSG00000252943	NA
ENSG00000175155	388403
ENSG00000082293	1310
ENSG00000201118	NA
ENSG00000264126	NA
ENSG00000101367	22919
ENSG00000232176	NA
ENSG00000232978	NA
ENSG00000238348	NA
ENSG00000153498	122258
ENSG00000185002	222546
ENSG00000272842	NA
ENSG00000273226	NA
ENSG00000234853	NA
ENSG00000147206	56000
ENSG00000260912	NA
ENSG00000223662	100874190
ENSG00000231909	NA
ENSG00000145198	90113
ENSG00000163623	4825
ENSG00000232884	NA
ENSG00000232158	NA
ENSG00000142528	25888
ENSG00000037897	4234
ENSG00000266224	NA
ENSG00000228600	NA
ENSG00000161265	199746
ENSG00000261402	NA
ENSG00000215218	134111
ENSG00000226751	NA
ENSG00000270712	NA
ENSG00000157214	261729
ENSG00000225502	NA
ENSG00000221744	NA
ENSG00000215529	101928282
ENSG00000215529	388795
ENSG00000237434	NA
ENSG00000263790	100616229
ENSG00000255885	NA
ENSG00000163624	1040
ENSG00000222202	NA
ENSG00000235609	NA
ENSG00000264941	100616441
ENSG00000140650	5373
ENSG00000176654	NA
ENSG00000237088	NA
ENSG00000170162	245806
ENSG00000226406	NA
ENSG00000252324	NA
ENSG00000227071	101929548
ENSG00000235277	NA
ENSG00000178694	63899
ENSG00000117155	117178
ENSG00000229047	NA
ENSG00000207609	574444
ENSG00000138311	22891
ENSG00000236697	63940
ENSG00000236697	63940
ENSG00000236697	63940
ENSG00000231201	NA
ENSG00000202189	NA
ENSG00000230208	NA
ENSG00000236471	NA
ENSG00000225027	NA
ENSG00000120907	148
ENSG00000199635	NA
ENSG00000229425	NA
ENSG00000232281	NA
ENSG00000224132	NA
ENSG00000226597	NA
ENSG00000224524	NA
ENSG00000267168	NA
ENSG00000232056	NA
ENSG00000224247	NA
ENSG00000223684	NA
ENSG00000173662	80835
ENSG00000212564	NA
ENSG00000232138	NA
ENSG00000221497	NA
ENSG00000224416	3453
ENSG00000226298	NA
ENSG00000172273	25988
ENSG00000162975	3754
ENSG00000226393	NA
ENSG00000161652	126123
ENSG00000238591	NA
ENSG00000261696	NA
ENSG00000231195	NA
ENSG00000234159	NA
ENSG00000152315	56659
ENSG00000126216	10426
ENSG00000235108	NA
ENSG00000167098	140732
ENSG00000252273	NA
ENSG00000150873	130813
ENSG00000237691	NA
ENSG00000269242	NA
ENSG00000238271	NA
ENSG00000169446	93380
ENSG00000171889	554202
ENSG00000199177	407035
ENSG00000264379	NA
ENSG00000227443	NA
ENSG00000229835	NA
ENSG00000168589	83657
ENSG00000244230	NA
ENSG00000266732	NA
ENSG00000100764	5700
ENSG00000229298	NA
ENSG00000265194	NA
ENSG00000264801	NA
ENSG00000231257	79969
ENSG00000232339	4855
ENSG00000232339	4855
ENSG00000232339	4855
ENSG00000266134	8838
ENSG00000215386	388815
ENSG00000171346	3866
ENSG00000037474	54888
ENSG00000136261	28969
ENSG00000213463	100529257
ENSG00000213463	55333
ENSG00000162976	130814
ENSG00000119285	55127
ENSG00000170464	202052
ENSG00000104331	54928
ENSG00000240498	100048912
ENSG00000204859	3104
ENSG00000078898	80341
ENSG00000168477	7148
ENSG00000139985	8747
ENSG00000084628	79570
ENSG00000269028	100463486
ENSG00000198689	10479
ENSG00000134007	8748
ENSG00000166446	124359
ENSG00000169122	90362
ENSG00000104774	4125
ENSG00000204574	23
ENSG00000264528	51175
ENSG00000006744	60528
ENSG00000266446	NA
ENSG00000215221	NA
ENSG00000236921	NA
ENSG00000116014	84634
ENSG00000108406	79665
ENSG00000234840	441389
ENSG00000171517	23566
ENSG00000236739	NA
ENSG00000268141	NA
ENSG00000224549	NA
ENSG00000164587	6208
ENSG00000265572	NA
ENSG00000227607	NA
ENSG00000197595	400165
ENSG00000233906	NA
ENSG00000226626	NA
ENSG00000231460	NA
ENSG00000060688	9410
ENSG00000236428	170954
ENSG00000237414	NA
ENSG00000133997	10001
ENSG00000269957	NA
ENSG00000085415	81929
ENSG00000216088	NA
ENSG00000196781	7088
ENSG00000223088	NA
ENSG00000222693	NA
ENSG00000116017	1820
ENSG00000236306	101929582
ENSG00000270683	NA
ENSG00000266429	NA
ENSG00000254261	NA
ENSG00000140497	10066
ENSG00000252580	NA
ENSG00000253400	NA
ENSG00000080224	285220
ENSG00000232466	NA
ENSG00000213204	154313
ENSG00000240306	NA
ENSG00000234676	101929602
ENSG00000254396	NA
ENSG00000223162	NA
ENSG00000114744	51122
ENSG00000096171	7407
ENSG00000232867	NA
ENSG00000231459	158035
ENSG00000255356	NA
ENSG00000206636	NA
ENSG00000103121	56942
ENSG00000153898	255231
ENSG00000138081	80204
ENSG00000240739	NA
ENSG00000168824	27065
ENSG00000237734	NA
ENSG00000255964	NA
ENSG00000215441	NA
ENSG00000255581	NA
ENSG00000260390	NA
ENSG00000115875	6432
ENSG00000235602	642559
ENSG00000260412	NA
ENSG00000229060	392364
ENSG00000224955	NA
ENSG00000256171	NA
ENSG00000215966	100126310
ENSG00000215939	100126316
ENSG00000143603	3782
ENSG00000230276	NA
ENSG00000229834	NA
ENSG00000070614	3340
ENSG00000226711	101928910
ENSG00000226711	440078
ENSG00000230097	NA
ENSG00000253903	NA
ENSG00000239155	NA
ENSG00000214976	NA
ENSG00000232060	NA
ENSG00000123427	25895
ENSG00000145244	10699
ENSG00000239792	NA
ENSG00000224602	NA
ENSG00000231135	9656
ENSG00000215210	NA
ENSG00000201025	NA
ENSG00000270071	NA
ENSG00000221111	NA
ENSG00000270139	NA
ENSG00000235626	NA
ENSG00000167104	128859
ENSG00000207638	407055
ENSG00000211510	NA
ENSG00000199030	406885
ENSG00000226246	NA
ENSG00000172350	64137
ENSG00000269950	NA
ENSG00000233278	NA
ENSG00000207863	406912
ENSG00000111328	8099
ENSG00000214020	NA
ENSG00000228798	NA
ENSG00000164346	10412
ENSG00000270093	NA
ENSG00000228557	NA
ENSG00000239023	NA
ENSG00000065268	57418
ENSG00000237735	NA
ENSG00000205155	55851
ENSG00000223421	NA
ENSG00000232886	NA
ENSG00000232203	NA
ENSG00000225735	NA
ENSG00000068650	23250
ENSG00000260720	101929620
ENSG00000186190	359710
ENSG00000252462	NA
ENSG00000226998	NA
ENSG00000252613	NA
ENSG00000229080	NA
ENSG00000226580	NA
ENSG00000266195	NA
ENSG00000161547	693221
ENSG00000161547	6427
ENSG00000235148	NA
ENSG00000232260	NA
ENSG00000206199	389161
ENSG00000100138	4809
ENSG00000252313	NA
ENSG00000188223	NA
ENSG00000225347	NA
ENSG00000168010	89849
ENSG00000203543	NA
ENSG00000203542	NA
ENSG00000015592	81551
ENSG00000153046	9425
ENSG00000235453	100129250
ENSG00000129474	84962
ENSG00000267796	55957
ENSG00000184611	90134
ENSG00000203659	NA
ENSG00000164414	10559
ENSG00000214006	NA
ENSG00000214929	389763
ENSG00000214929	389761
ENSG00000214929	389762
ENSG00000232303	NA
ENSG00000184208	101927302
ENSG00000184208	79640
ENSG00000256239	NA
ENSG00000077522	88
ENSG00000223440	NA
ENSG00000230516	NA
ENSG00000238001	NA
ENSG00000230867	NA
ENSG00000221696	NA
ENSG00000272113	NA
ENSG00000236796	NA
ENSG00000165105	158158
ENSG00000163625	23001
ENSG00000111145	2004
ENSG00000105792	79846
ENSG00000231193	NA
ENSG00000223807	NA
ENSG00000237437	NA
ENSG00000162643	126820
ENSG00000244050	NA
ENSG00000236184	NA
ENSG00000121766	51538
ENSG00000215114	137886
ENSG00000225693	NA
ENSG00000254016	NA
ENSG00000222169	NA
ENSG00000233554	101929639
ENSG00000266026	NA
ENSG00000252224	NA
ENSG00000164845	NA
ENSG00000200544	NA
ENSG00000223678	NA
ENSG00000134318	9475
ENSG00000270542	NA
ENSG00000103449	6299
ENSG00000144445	151050
ENSG00000226823	NA
ENSG00000206245	10665
ENSG00000206245	10665
ENSG00000206245	10665
ENSG00000163344	10654
ENSG00000228072	NA
ENSG00000105357	79784
ENSG00000087087	51593
ENSG00000225123	NA
ENSG00000171992	11346
ENSG00000234373	NA
ENSG00000269590	NA
ENSG00000226562	NA
ENSG00000153048	23589
ENSG00000167910	1581
ENSG00000166451	55839
ENSG00000204982	NA
ENSG00000198780	26049
ENSG00000231991	304
ENSG00000082684	54437
ENSG00000234122	NA
ENSG00000215206	NA
ENSG00000178802	4351
ENSG00000168818	53407
ENSG00000240215	NA
ENSG00000132305	10989
ENSG00000237984	11191
ENSG00000268192	NA
ENSG00000172159	257019
ENSG00000231165	NA
ENSG00000260947	NA
ENSG00000227301	NA
ENSG00000214160	10195
ENSG00000233776	101929688
ENSG00000176809	101930430
ENSG00000176809	374819
ENSG00000235481	NA
ENSG00000146282	57038
ENSG00000223394	NA
ENSG00000167077	150365
ENSG00000200834	NA
ENSG00000251748	NA
ENSG00000257921	NA
ENSG00000100802	60686
ENSG00000230925	NA
ENSG00000238300	101340252
ENSG00000238886	100113379
ENSG00000225412	56244
ENSG00000225412	56244
ENSG00000225412	56244
ENSG00000226801	NA
ENSG00000252406	NA
ENSG00000222259	NA
ENSG00000228352	NA
ENSG00000224802	NA
ENSG00000162413	9903
ENSG00000239392	NA
ENSG00000249751	641700
ENSG00000203513	NA
ENSG00000227383	NA
ENSG00000004776	126393
ENSG00000264440	619208
ENSG00000200141	NA
ENSG00000055732	55283
ENSG00000203512	NA
ENSG00000269071	NA
ENSG00000203511	NA
ENSG00000252164	NA
ENSG00000182263	55137
ENSG00000233668	NA
ENSG00000222426	NA
ENSG00000134531	2012
ENSG00000266881	NA
ENSG00000123154	84292
ENSG00000177791	58529
ENSG00000137575	6386
ENSG00000116273	148479
ENSG00000123297	10102
ENSG00000215241	101927905
ENSG00000184584	340061
ENSG00000133985	23508
ENSG00000256589	NA
ENSG00000106302	23553
ENSG00000226091	389634
ENSG00000116984	4548
ENSG00000148057	414328
ENSG00000171345	3880
ENSG00000180861	NA
ENSG00000186191	149954
ENSG00000160703	79671
ENSG00000041988	90326
ENSG00000164591	91977
ENSG00000101639	55125
ENSG00000261190	388276
ENSG00000167595	148137
ENSG00000166317	79933
ENSG00000097096	84144
ENSG00000176155	284001
ENSG00000106304	6677
ENSG00000256552	NA
ENSG00000187555	7874
ENSG00000131050	140683
ENSG00000232421	203068
ENSG00000103460	27324
ENSG00000162642	148423
ENSG00000163359	1293
ENSG00000102409	56271
ENSG00000173157	80070
ENSG00000006432	4293
ENSG00000135018	29979
ENSG00000205436	91828
ENSG00000086589	55696
ENSG00000131059	128861
ENSG00000166016	25841
ENSG00000059758	5128
ENSG00000142867	8915
ENSG00000224120	221545
ENSG00000166454	23300
ENSG00000251394	81797
ENSG00000121769	2170
ENSG00000163346	57326
ENSG00000263699	3910
ENSG00000269117	NA
ENSG00000176406	9699
ENSG00000235966	26529
ENSG00000082996	11342
ENSG00000273079	2904
ENSG00000135480	3855
ENSG00000244020	645745
ENSG00000139697	55206
ENSG00000182698	389075
ENSG00000224234	442194
ENSG00000198183	51297
ENSG00000007923	55735
ENSG00000153904	23576
ENSG00000121691	847
ENSG00000144218	3899
ENSG00000168528	347735
ENSG00000112280	1297
ENSG00000165113	80318
ENSG00000230780	26531
ENSG00000170448	152518
ENSG00000179314	339166
ENSG00000179314	23302
ENSG00000269169	NA
ENSG00000171403	3857
ENSG00000234224	730130
ENSG00000136699	55627
ENSG00000116032	116444
ENSG00000170775	2861
ENSG00000231377	8449
ENSG00000268950	NA
ENSG00000186847	3861
ENSG00000004777	115703
ENSG00000142871	3491
ENSG00000200754	NA
ENSG00000199962	NA
ENSG00000226956	NA
ENSG00000146909	64434
ENSG00000226260	3122
ENSG00000226260	3122
ENSG00000226260	3122
ENSG00000235132	26716
ENSG00000240770	246312
ENSG00000135336	23595
ENSG00000244676	NA
ENSG00000181915	84890
ENSG00000231755	54075
ENSG00000221335	NA
ENSG00000215369	NA
ENSG00000142910	64129
ENSG00000152147	79833
ENSG00000227330	NA
ENSG00000228708	NA
ENSG00000122877	1959
ENSG00000227826	NA
ENSG00000227826	NA
ENSG00000227826	NA
ENSG00000224141	101927797
ENSG00000126861	101927057
ENSG00000126861	4974
ENSG00000256101	NA
ENSG00000178761	57184
ENSG00000119720	55051
ENSG00000104228	23087
ENSG00000135374	2001
ENSG00000117174	54680
ENSG00000172650	101060581
ENSG00000172650	729092
ENSG00000172650	728404
ENSG00000172650	728127
ENSG00000172650	119385
ENSG00000172650	119016
ENSG00000182087	91304
ENSG00000148572	29982
ENSG00000229074	100996809
ENSG00000229074	100507714
ENSG00000229074	100507709
ENSG00000229074	3123
ENSG00000165115	55582
ENSG00000180964	90843
ENSG00000126217	23263
ENSG00000128513	25913
ENSG00000221307	NA
ENSG00000242661	NA
ENSG00000225060	170954
ENSG00000221104	NA
ENSG00000256136	NA
ENSG00000238152	NA
ENSG00000266218	NA
ENSG00000214487	NA
ENSG00000163132	4487
ENSG00000151468	83643
ENSG00000120063	10672
ENSG00000166455	123775
ENSG00000171681	55729
ENSG00000022267	2273
ENSG00000100147	79879
ENSG00000125999	92747
ENSG00000225890	100509457
ENSG00000225890	3117
ENSG00000131398	3748
ENSG00000131080	60401
ENSG00000231502	57819
ENSG00000165118	84267
ENSG00000140905	101060817
ENSG00000140905	2653
ENSG00000108039	7511
ENSG00000163348	90780
ENSG00000137478	9873
